"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Model Period Mean (intersection)","MeanState","global","scalar","1","2.15248","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Model Period Mean (complement)","MeanState","global","scalar","1","0.362233","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Spatial Distribution Score","MeanState","global","score","1","0.757384","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Phase Shift","MeanState","global","scalar","months","1.84058","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Seasonal Cycle Score","MeanState","global","score","1","0.704063","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Bias","MeanState","global","scalar","1","0.933375","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Bias Score","MeanState","global","score","1","0.227449","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","RMSE","MeanState","global","scalar","1","1.22134","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","RMSE Score","MeanState","global","score","1","0.55405","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_noN","Overall Score","MeanState","global","score","1","0.559399","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.2191","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.41296","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Period Mean (original grids)","MeanState","global","scalar","1","1.97392","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Model Period Mean (intersection)","MeanState","global","scalar","1","1.97485","45.0"
